model,seed,tracer_count,mass_ratio,speed_factor,inclination_deg,initial_offset_kpc,retrograde,duration_myr,frame,time_myr,separation_kpc,primary_rms_kpc,secondary_rms_kpc,primary_outer_fraction,secondary_outer_fraction,centers_energy_normalized_error,centers_angular_normalized_error
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,146,584,65.01624294999652,20.129090608506022,32.19692441529868,0.22375,0.48125,-4.114330777271903e-10,-1.5793722227416556e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,147,588,65.62643801915806,20.277085047149857,32.53836983193959,0.22375,0.48125,-4.668497034291322e-10,-9.974982459420982e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,148,592,66.23420708947177,20.424246985087514,32.87829355108724,0.22125,0.48,-5.196592554082216e-10,-6.649988306280655e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,149,596,66.83959190411574,20.570454368226375,33.216759361842016,0.22125,0.48,-5.700153605429672e-10,8.312485382850819e-17
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,150,600,67.44263299030096,20.715571154234382,33.55391445652281,0.22125,0.47875,-6.180615269325882e-10,-8.312485382850819e-17
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,151,604,68.04336970878728,20.859537945755083,33.88990313945118,0.22,0.47875,-6.639294177523116e-10,3.3249941531403274e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,152,608,68.64184030082866,21.002398985392368,34.22476618296076,0.21875,0.47875,-7.07742601153933e-10,7.481236844565737e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,153,612,69.23808193270862,21.14427668219262,34.55841392001001,0.2175,0.4775,-7.496168478769717e-10,1.5378097958274014e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,154,616,69.83213073801586,21.2853233649091,34.89063103864423,0.21625,0.47625,-7.896601312486709e-10,1.2053103805133688e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,155,620,70.42402185779817,21.425694633360585,35.22110167844339,0.21625,0.47625,-8.279714962616067e-10,1.5378097958274014e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,156,624,71.01378947872348,21.565533575545523,35.549440805565894,0.21625,0.47625,-8.646461189633325e-10,1.2884352343418768e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,157,628,71.60146686936795,21.704906472581914,35.875210992507085,0.215,0.47625,-8.9977108037797e-10,1.2468728074276228e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,158,632,72.18708641474198,21.8437130819773,36.1979550764261,0.21,0.47625,-9.334284616622274e-10,1.2053103805133688e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,159,636,72.77067964915776,21.98165322949517,36.51728968204293,0.21,0.475,-9.656956417165544e-10,5.818739767995573e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,160,640,73.35227728753485,22.118338298006787,36.83299695688944,0.20875,0.47375,-9.966439876960586e-10,4.57186696056795e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,161,644,73.93190925523352,22.253499021105977,37.145029029292814,0.20875,0.47375,-1.0263409978108246e-9,4.987491229710491e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,162,648,74.50960471649984,22.387090776558477,37.453475233064765,0.20625,0.47375,-1.054850777503764e-9,4.57186696056795e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,163,652,75.08539210160059,22.51920529151205,37.75854870175235,0.205,0.47375,-1.082231479994676e-9,8.72810965199336e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,164,656,75.65929913272137,22.649898565086538,38.06058984491264,0.20375,0.47375,-1.1085413180255917e-9,8.72810965199336e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,165,660,76.2313528486957,22.779115367238365,38.36004045007813,0.20125,0.4725,-1.1338322545042748e-9,6.234364037138114e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,166,664,76.80157962862972,22.90671696170536,38.657352861763705,0.20125,0.47,-1.1581528595713154e-9,7.896861113708278e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,167,668,77.3700052144816,23.03253398179109,38.95289486088147,0.2,0.47,-1.181550870056068e-9,1.0390606728563524e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,168,672,77.9366547326524,23.156446528644015,39.24688828443201,0.1975,0.47,-1.2040694395760912e-9,1.2884352343418768e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,169,676,78.5015527146403,23.278426728678074,39.53938468961012,0.19625,0.47,-1.2257508289154769e-9,1.371560088170385e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,170,680,79.06472311680768,23.398527637487305,39.830353489959776,0.19625,0.47,-1.2466337870466813e-9,1.2884352343418768e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,171,684,79.62618933930747,23.516910125603058,40.11983080997988,0.19625,0.47,-1.2667546820529158e-9,1.5793722227416556e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,172,688,80.18597424421179,23.633871275515062,40.407952126846574,0.195,0.47,-1.2861496439284675e-9,1.4546849419988932e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,173,692,80.74410017288399,23.749778007168597,40.69488930720476,0.195,0.46875,-1.3048507551559073e-9,1.7040595034844178e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,174,696,81.3005889626322,23.865003433212255,40.98081572967997,0.19375,0.46875,-1.3228898006066513e-9,1.4131225150846392e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,175,700,81.85546196268052,23.979923178272227,41.26594717964367,0.19125,0.4675,-1.340296243785101e-9,1.1221855266848606e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,176,704,82.40874004949197,24.09482841799288,41.55062036014353,0.19125,0.46625,-1.35709692921749e-9,9.1437339211359e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,177,708,82.96044364147475,24.209800080021722,41.83531276006859,0.19125,0.4675,-1.3733189395189752e-9,8.312485382850819e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,178,712,83.5105927131024,24.32470146412362,42.120552848989085,0.19125,0.46875,-1.3889876311600124e-9,6.234364037138114e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,179,716,84.05920680847584,24.43926764593625,42.40680700397994,0.1925,0.4675,-1.404126634466354e-9,3.7406184222828684e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,180,720,84.60630505435445,24.55321176967656,42.694424806020756,0.19375,0.465,-1.418758746452517e-9,5.403115498853032e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,181,724,85.15190617268114,24.666299951302783,42.98358067840661,0.19375,0.46125,-1.4329040856326188e-9,1.2053103805133688e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,182,728,85.69602849262523,24.778379893762676,43.27421128479544,0.19375,0.46125,-1.4465838419209364e-9,9.559358190278442e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,183,732,86.23868996216628,24.88940206252297,43.566042440333334,0.19375,0.46125,-1.4598185504872044e-9,4.57186696056795e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,184,736,86.77990815923944,24.99943929565687,43.85869145660602,0.1975,0.46,-1.4726244609005175e-9,4.57186696056795e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,185,740,87.3197003024627,25.108655948121918,44.151776511939396,0.1975,0.45875,-1.4850201440969833e-9,3.7406184222828684e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,186,744,87.85808326146548,25.217233930905262,44.444984898291196,0.1975,0.45875,-1.4970223853457768e-9,-1.6624970765701637e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,187,748,88.39507356683596,25.325359355409685,44.738085015698275,0.19875,0.46,-1.508645767593521e-9,-4.1562426914254094e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,188,752,88.93068741970491,25.4332764481829,45.03093302359521,0.20125,0.46,-1.5199061237536927e-9,-5.818739767995573e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,189,756,89.46494070098139,25.54129228054054,45.32350240229435,0.2,0.46,-1.530817977250684e-9,-6.649988306280655e-16
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,190,760,89.9978489802567,25.64970577273791,45.615860597456674,0.1975,0.46,-1.5413939467974913e-9,-1.4131225150846392e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,191,764,90.52942752439012,25.758766297236114,45.908040382380385,0.195,0.46,-1.5516477225072712e-9,-1.5378097958274014e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,192,768,91.05969130579064,25.868677059039356,46.19990201585863,0.1925,0.46125,-1.5615914469151712e-9,-1.787184357312926e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,193,772,91.58865501040823,25.979570484981224,46.4911538438209,0.19,0.46125,-1.5712373816008012e-9,-2.369058334112483e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,194,776,92.11633304544628,26.09145688738306,46.78155104441297,0.19125,0.46125,-1.5805957048656817e-9,-1.745621930398672e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,195,780,92.64273954680752,26.20421154008748,47.07106945361928,0.1925,0.46,-1.5896777259337247e-9,-1.82874678422718e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,196,784,93.16788838628425,26.31763490801632,47.35985981785718,0.19,0.46,-1.5984945159399178e-9,-2.4937456148552455e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,197,788,93.69179317850443,26.431548212493183,47.64807277387074,0.18875,0.45875,-1.607055419874546e-9,-3.574368714625852e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,198,792,94.21446728764245,26.545860849232216,47.935727217767756,0.1875,0.45875,-1.6153694851167386e-9,-4.4471796798251875e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,199,796,94.73592383390533,26.66056593104951,48.22267761325692,0.18375,0.45625,-1.6234464137901678e-9,-5.694052487252811e-15
galaxy-tidal-restricted-v1,1234,1600,0.6,1,25,12,0,800,200,800,95.256175699803,26.77567853192426,48.50869970677067,0.18375,0.4525,-1.631293824740416e-9,-5.9434270487383355e-15
